segment,league,model_type,market_a,market_b,label_a,label_b,n,k_joint,p_a,p_b,p_joint,independent_joint,dependency_ratio,excess_pp,phi,joint_ci_lo,joint_ci_hi,frechet_lo,frechet_hi,frechet_ok,independence_within_ci,sample_status,calc_version
league=USA MLS,USA MLS,ALL,O25,BTTS,Over 2.5,BTTS Yes,1873,927,0.59103,0.600107,0.494928,0.354681,1.3954,14.025,0.5823,0.472318,0.517558,0.191137,0.59103,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,O25,BTTS_NO,Over 2.5,BTTS No,1873,180,0.59103,0.399893,0.096103,0.236349,0.4066,-14.025,-0.5823,0.083569,0.110289,0.0,0.399893,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,O25,HOME,Over 2.5,Home win,1873,600,0.59103,0.466631,0.320342,0.275793,1.1615,4.455,0.1816,0.299596,0.341823,0.057662,0.466631,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,O25,DRAW,Over 2.5,Draw,1873,152,0.59103,0.249867,0.081153,0.147679,0.5495,-6.653,-0.3125,0.069627,0.094395,0.0,0.249867,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,O25,AWAY,Over 2.5,Away win,1873,355,0.59103,0.283502,0.189536,0.167559,1.1312,2.198,0.0992,0.172428,0.207914,0.0,0.283502,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,O25,1X,Over 2.5,Home or draw,1873,752,0.59103,0.716498,0.401495,0.423472,0.9481,-2.198,-0.0992,0.379518,0.423875,0.307528,0.59103,True,True,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,O25,X2,Over 2.5,Draw or away,1873,507,0.59103,0.533369,0.270689,0.315237,0.8587,-4.455,-0.1816,0.251051,0.291265,0.124399,0.533369,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,O25,12,Over 2.5,Home or away,1873,955,0.59103,0.750133,0.509877,0.443352,1.1501,6.653,0.3125,0.48724,0.532474,0.341164,0.59103,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,U25,BTTS,Under 2.5,BTTS Yes,1873,197,0.40897,0.600107,0.105179,0.245425,0.4286,-14.025,-0.5823,0.092084,0.11989,0.009076,0.40897,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,U25,BTTS_NO,Under 2.5,BTTS No,1873,569,0.40897,0.399893,0.303791,0.163544,1.8575,14.025,0.5823,0.283382,0.325003,0.0,0.399893,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,U25,HOME,Under 2.5,Home win,1873,274,0.40897,0.466631,0.146289,0.190838,0.7666,-4.455,-0.1816,0.131009,0.163018,0.0,0.40897,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,U25,DRAW,Under 2.5,Draw,1873,316,0.40897,0.249867,0.168713,0.102188,1.651,6.653,0.3125,0.152435,0.186348,0.0,0.249867,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,U25,AWAY,Under 2.5,Away win,1873,176,0.40897,0.283502,0.093967,0.115944,0.8105,-2.198,-0.0992,0.081571,0.108025,0.0,0.283502,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,U25,1X,Under 2.5,Home or draw,1873,590,0.40897,0.716498,0.315003,0.293026,1.075,2.198,0.0992,0.294362,0.3364,0.125467,0.40897,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,U25,X2,Under 2.5,Draw or away,1873,492,0.40897,0.533369,0.26268,0.218132,1.2042,4.455,0.1816,0.243249,0.283082,0.0,0.40897,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,U25,12,Under 2.5,Home or away,1873,450,0.40897,0.750133,0.240256,0.306782,0.7832,-6.653,-0.3125,0.221451,0.260124,0.159103,0.40897,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,O35,BTTS,Over 3.5,BTTS Yes,1873,597,0.352376,0.600107,0.31874,0.211463,1.5073,10.728,0.4584,0.298025,0.340197,0.0,0.352376,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,O35,BTTS_NO,Over 3.5,BTTS No,1873,63,0.352376,0.399893,0.033636,0.140913,0.2387,-10.728,-0.4584,0.026378,0.042803,0.0,0.352376,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,O35,HOME,Over 3.5,Home win,1873,322,0.352376,0.466631,0.171917,0.16443,1.0455,0.749,0.0314,0.155505,0.189672,0.0,0.352376,True,True,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,O35,DRAW,Over 3.5,Draw,1873,152,0.352376,0.249867,0.081153,0.088047,0.9217,-0.689,-0.0333,0.069627,0.094395,0.0,0.249867,True,True,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,O35,AWAY,Over 3.5,Away win,1873,186,0.352376,0.283502,0.099306,0.099899,0.9941,-0.059,-0.0028,0.086571,0.113682,0.0,0.283502,True,True,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,O35,1X,Over 3.5,Home or draw,1873,474,0.352376,0.716498,0.25307,0.252476,1.0024,0.059,0.0028,0.233899,0.273252,0.068873,0.352376,True,True,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,O35,X2,Over 3.5,Draw or away,1873,338,0.352376,0.533369,0.180459,0.187946,0.9602,-0.749,-0.0314,0.163702,0.198524,0.0,0.352376,True,True,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,O35,12,Over 3.5,Home or away,1873,508,0.352376,0.750133,0.271223,0.264329,1.0261,0.689,0.0333,0.251571,0.291811,0.102509,0.352376,True,True,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,U35,BTTS,Under 3.5,BTTS Yes,1873,527,0.647624,0.600107,0.281367,0.388644,0.724,-10.728,-0.4584,0.261466,0.302163,0.247731,0.600107,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,U35,BTTS_NO,Under 3.5,BTTS No,1873,686,0.647624,0.399893,0.366257,0.25898,1.4142,10.728,0.4584,0.344733,0.38833,0.047517,0.399893,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,U35,HOME,Under 3.5,Home win,1873,552,0.647624,0.466631,0.294714,0.302202,0.9752,-0.749,-0.0314,0.274504,0.315765,0.114255,0.466631,True,True,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,U35,DRAW,Under 3.5,Draw,1873,316,0.647624,0.249867,0.168713,0.16182,1.0426,0.689,0.0333,0.152435,0.186348,0.0,0.249867,True,True,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,U35,AWAY,Under 3.5,Away win,1873,345,0.647624,0.283502,0.184196,0.183603,1.0032,0.059,0.0028,0.167293,0.202393,0.0,0.283502,True,True,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,U35,1X,Under 3.5,Home or draw,1873,868,0.647624,0.716498,0.463428,0.464021,0.9987,-0.059,-0.0028,0.440942,0.486063,0.364122,0.647624,True,True,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,U35,X2,Under 3.5,Draw or away,1873,661,0.647624,0.533369,0.35291,0.345423,1.0217,0.749,0.0314,0.331589,0.374833,0.180993,0.533369,True,True,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,U35,12,Under 3.5,Home or away,1873,897,0.647624,0.750133,0.478911,0.485805,0.9858,-0.689,-0.0333,0.456353,0.501555,0.397758,0.647624,True,True,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,BTTS,HOME,BTTS Yes,Home win,1873,462,0.600107,0.466631,0.246663,0.280028,0.8809,-3.337,-0.1365,0.227672,0.266691,0.066738,0.466631,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,BTTS,DRAW,BTTS Yes,Draw,1873,349,0.600107,0.249867,0.186332,0.149947,1.2427,3.639,0.1716,0.169346,0.204602,0.0,0.249867,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,BTTS,AWAY,BTTS Yes,Away win,1873,313,0.600107,0.283502,0.167112,0.170132,0.9822,-0.302,-0.0137,0.150901,0.184685,0.0,0.283502,True,True,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,BTTS,1X,BTTS Yes,Home or draw,1873,811,0.600107,0.716498,0.432995,0.429975,1.007,0.302,0.0137,0.410715,0.45555,0.316604,0.600107,True,True,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,BTTS,X2,BTTS Yes,Draw or away,1873,662,0.600107,0.533369,0.353444,0.320078,1.1042,3.337,0.1365,0.332114,0.375373,0.133476,0.533369,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,BTTS,12,BTTS Yes,Home or away,1873,775,0.600107,0.750133,0.413775,0.45016,0.9192,-3.639,-0.1716,0.391668,0.436234,0.35024,0.600107,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,BTTS_NO,HOME,BTTS No,Home win,1873,412,0.399893,0.466631,0.219968,0.186603,1.1788,3.337,0.1365,0.201792,0.23929,0.0,0.399893,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,BTTS_NO,DRAW,BTTS No,Draw,1873,119,0.399893,0.249867,0.063534,0.09992,0.6359,-3.639,-0.1716,0.053356,0.075499,0.0,0.249867,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,BTTS_NO,AWAY,BTTS No,Away win,1873,218,0.399893,0.283502,0.116391,0.113371,1.0266,0.302,0.0137,0.102646,0.131706,0.0,0.283502,True,True,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,BTTS_NO,1X,BTTS No,Home or draw,1873,531,0.399893,0.716498,0.283502,0.286523,0.9895,-0.302,-0.0137,0.26355,0.304341,0.116391,0.399893,True,True,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,BTTS_NO,X2,BTTS No,Draw or away,1873,337,0.399893,0.533369,0.179925,0.213291,0.8436,-3.337,-0.1365,0.163189,0.197971,0.0,0.399893,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,BTTS_NO,12,BTTS No,Home or away,1873,630,0.399893,0.750133,0.336359,0.299973,1.1213,3.639,0.1716,0.315316,0.358072,0.150027,0.399893,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,1X,X2,Home or draw,Draw or away,1873,468,0.716498,0.533369,0.249867,0.382158,0.6538,-13.229,-0.5884,0.230785,0.269972,0.249867,0.533369,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,1X,12,Home or draw,Home or away,1873,874,0.716498,0.750133,0.466631,0.537469,0.8682,-7.084,-0.363,0.444129,0.48927,0.466631,0.716498,True,False,RESEARCH,1.0.0
league=USA MLS,USA MLS,ALL,X2,12,Draw or away,Home or away,1873,531,0.533369,0.750133,0.283502,0.400098,0.7086,-11.66,-0.5398,0.26355,0.304341,0.283502,0.533369,True,False,RESEARCH,1.0.0
season=2023,ALL,ALL,O15,U25,Over 1.5,Under 2.5,7162,1733,0.744624,0.497347,0.241972,0.370337,0.6534,-12.837,-0.5887,0.232193,0.252027,0.241972,0.497347,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O15,U35,Over 1.5,Under 3.5,7162,3331,0.744624,0.720469,0.465094,0.536479,0.8669,-7.139,-0.3648,0.453564,0.476661,0.465094,0.720469,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O15,BTTS_NO,Over 1.5,BTTS No,7162,1569,0.744624,0.474448,0.219073,0.353286,0.6201,-13.421,-0.6164,0.209645,0.228802,0.219073,0.474448,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O15,HOME,Over 1.5,Home win,7162,2418,0.744624,0.440101,0.337615,0.32771,1.0302,0.991,0.0458,0.326753,0.348652,0.184725,0.440101,True,True,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O15,DRAW,Over 1.5,Draw,7162,1334,0.744624,0.263893,0.186261,0.196501,0.9479,-1.024,-0.0533,0.177413,0.195445,0.008517,0.263893,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O15,AWAY,Over 1.5,Away win,7162,1581,0.744624,0.296007,0.220748,0.220414,1.0015,0.033,0.0017,0.211294,0.230502,0.040631,0.296007,True,True,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O15,1X,Over 1.5,Home or draw,7162,3752,0.744624,0.703993,0.523876,0.524211,0.9994,-0.033,-0.0017,0.5123,0.535427,0.448618,0.703993,True,True,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O15,X2,Over 1.5,Draw or away,7162,2915,0.744624,0.559899,0.407009,0.416915,0.9762,-0.991,-0.0458,0.395684,0.418434,0.304524,0.559899,True,True,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O15,12,Over 1.5,Home or away,7162,3999,0.744624,0.736107,0.558364,0.548123,1.0187,1.024,0.0533,0.546834,0.56983,0.480732,0.736107,True,True,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,U15,HOME,Under 1.5,Home win,7162,734,0.255376,0.440101,0.102485,0.112391,0.9119,-0.991,-0.0458,0.095673,0.109724,0.0,0.255376,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,U15,DRAW,Under 1.5,Draw,7162,556,0.255376,0.263893,0.077632,0.067392,1.1519,1.024,0.0533,0.071658,0.084058,0.0,0.255376,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,U15,AWAY,Under 1.5,Away win,7162,539,0.255376,0.296007,0.075258,0.075593,0.9956,-0.033,-0.0017,0.069374,0.081598,0.0,0.255376,True,True,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,U15,1X,Under 1.5,Home or draw,7162,1290,0.255376,0.703993,0.180117,0.179783,1.0019,0.033,0.0017,0.171389,0.189188,0.0,0.255376,True,True,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,U15,X2,Under 1.5,Draw or away,7162,1095,0.255376,0.559899,0.15289,0.142985,1.0693,0.991,0.0458,0.144742,0.161411,0.0,0.255376,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,U15,12,Under 1.5,Home or away,7162,1273,0.255376,0.736107,0.177744,0.187984,0.9455,-1.024,-0.0533,0.169063,0.18677,0.0,0.255376,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O25,U35,Over 2.5,Under 3.5,7162,1598,0.502653,0.720469,0.223122,0.362146,0.6161,-13.902,-0.6196,0.213629,0.232911,0.223122,0.502653,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O25,BTTS,Over 2.5,BTTS Yes,7162,2889,0.502653,0.525552,0.403379,0.26417,1.527,13.921,0.5576,0.392072,0.41479,0.028204,0.502653,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O25,BTTS_NO,Over 2.5,BTTS No,7162,711,0.502653,0.474448,0.099274,0.238483,0.4163,-13.921,-0.5576,0.092562,0.106416,0.0,0.474448,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O25,HOME,Over 2.5,Home win,7162,1900,0.502653,0.440101,0.265289,0.221218,1.1992,4.407,0.1776,0.255192,0.275638,0.0,0.440101,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O25,DRAW,Over 2.5,Draw,7162,459,0.502653,0.263893,0.064088,0.132646,0.4832,-6.856,-0.3111,0.058647,0.069997,0.0,0.263893,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O25,AWAY,Over 2.5,Away win,7162,1241,0.502653,0.296007,0.173276,0.148789,1.1646,2.449,0.1073,0.164686,0.182216,0.0,0.296007,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O25,1X,Over 2.5,Home or draw,7162,2359,0.502653,0.703993,0.329377,0.353864,0.9308,-2.449,-0.1073,0.318586,0.340351,0.206646,0.502653,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O25,X2,Over 2.5,Draw or away,7162,1700,0.502653,0.559899,0.237364,0.281435,0.8434,-4.407,-0.1776,0.227652,0.247357,0.062552,0.502653,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O25,12,Over 2.5,Home or away,7162,3141,0.502653,0.736107,0.438565,0.370006,1.1853,6.856,0.3111,0.427108,0.450087,0.23876,0.502653,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,U25,BTTS,Under 2.5,BTTS Yes,7162,875,0.497347,0.525552,0.122173,0.261382,0.4674,-13.921,-0.5576,0.11479,0.12996,0.022899,0.497347,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,U25,BTTS_NO,Under 2.5,BTTS No,7162,2687,0.497347,0.474448,0.375175,0.235966,1.59,13.921,0.5576,0.364031,0.386452,0.0,0.474448,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,U25,HOME,Under 2.5,Home win,7162,1252,0.497347,0.440101,0.174812,0.218883,0.7987,-4.407,-0.1776,0.16619,0.183782,0.0,0.440101,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,U25,DRAW,Under 2.5,Draw,7162,1431,0.497347,0.263893,0.199805,0.131246,1.5224,6.856,0.3111,0.190706,0.209225,0.0,0.263893,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,U25,AWAY,Under 2.5,Away win,7162,879,0.497347,0.296007,0.122731,0.147218,0.8337,-2.449,-0.1073,0.115333,0.130533,0.0,0.296007,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,U25,1X,Under 2.5,Home or draw,7162,2683,0.497347,0.703993,0.374616,0.350129,1.0699,2.449,0.1073,0.363476,0.38589,0.20134,0.497347,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,U25,X2,Under 2.5,Draw or away,7162,2310,0.497347,0.559899,0.322536,0.278464,1.1583,4.407,0.1776,0.311807,0.333454,0.057247,0.497347,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,U25,12,Under 2.5,Home or away,7162,2131,0.497347,0.736107,0.297543,0.366101,0.8127,-6.856,-0.3111,0.287065,0.308237,0.233454,0.497347,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O35,BTTS,Over 3.5,BTTS Yes,7162,1748,0.279531,0.525552,0.244066,0.146908,1.6614,9.716,0.4336,0.234257,0.254149,0.0,0.279531,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O35,BTTS_NO,Over 3.5,BTTS No,7162,254,0.279531,0.474448,0.035465,0.132623,0.2674,-9.716,-0.4336,0.031424,0.040004,0.0,0.279531,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O35,HOME,Over 3.5,Home win,7162,968,0.279531,0.440101,0.135158,0.123022,1.0987,1.214,0.0545,0.127435,0.143272,0.0,0.279531,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O35,DRAW,Over 3.5,Draw,7162,459,0.279531,0.263893,0.064088,0.073766,0.8688,-0.968,-0.0489,0.058647,0.069997,0.0,0.263893,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O35,AWAY,Over 3.5,Away win,7162,575,0.279531,0.296007,0.080285,0.082743,0.9703,-0.246,-0.012,0.074214,0.086806,0.0,0.279531,True,True,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O35,1X,Over 3.5,Home or draw,7162,1427,0.279531,0.703993,0.199246,0.196788,1.0125,0.246,0.012,0.190157,0.208657,0.0,0.279531,True,True,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O35,X2,Over 3.5,Draw or away,7162,1034,0.279531,0.559899,0.144373,0.156509,0.9225,-1.214,-0.0545,0.136424,0.152704,0.0,0.279531,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,O35,12,Over 3.5,Home or away,7162,1543,0.279531,0.736107,0.215443,0.205765,1.047,0.968,0.0489,0.206075,0.225116,0.015638,0.279531,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,U35,BTTS,Under 3.5,BTTS Yes,7162,2016,0.720469,0.525552,0.281486,0.378644,0.7434,-9.716,-0.4336,0.271189,0.292016,0.246021,0.525552,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,U35,BTTS_NO,Under 3.5,BTTS No,7162,3144,0.720469,0.474448,0.438984,0.341825,1.2842,9.716,0.4336,0.427526,0.450507,0.194918,0.474448,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,U35,HOME,Under 3.5,Home win,7162,2184,0.720469,0.440101,0.304943,0.317079,0.9617,-1.214,-0.0545,0.294387,0.315707,0.16057,0.440101,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,U35,DRAW,Under 3.5,Draw,7162,1431,0.720469,0.263893,0.199805,0.190127,1.0509,0.968,0.0489,0.190706,0.209225,0.0,0.263893,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,U35,AWAY,Under 3.5,Away win,7162,1545,0.720469,0.296007,0.215722,0.213264,1.0115,0.246,0.012,0.206349,0.225399,0.016476,0.296007,True,True,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,U35,1X,Under 3.5,Home or draw,7162,3615,0.720469,0.703993,0.504747,0.507205,0.9952,-0.246,-0.012,0.493168,0.516321,0.424462,0.703993,True,True,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,U35,X2,Under 3.5,Draw or away,7162,2976,0.720469,0.559899,0.415526,0.40339,1.0301,1.214,0.0545,0.404161,0.426982,0.280369,0.559899,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,U35,12,Under 3.5,Home or away,7162,3729,0.720469,0.736107,0.520665,0.530343,0.9818,-0.968,-0.0489,0.509087,0.532221,0.456576,0.720469,True,True,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,BTTS,HOME,BTTS Yes,Home win,7162,1428,0.525552,0.440101,0.199386,0.231296,0.862,-3.191,-0.1287,0.190295,0.208799,0.0,0.440101,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,BTTS,DRAW,BTTS Yes,Draw,7162,1334,0.525552,0.263893,0.186261,0.138689,1.343,4.757,0.2162,0.177413,0.195445,0.0,0.263893,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,BTTS,AWAY,BTTS Yes,Away win,7162,1002,0.525552,0.296007,0.139905,0.155567,0.8993,-1.566,-0.0687,0.132064,0.148132,0.0,0.296007,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,BTTS,1X,BTTS Yes,Home or draw,7162,2762,0.525552,0.703993,0.385646,0.369985,1.0423,1.566,0.0687,0.374438,0.396978,0.229545,0.525552,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,BTTS,X2,BTTS Yes,Draw or away,7162,2336,0.525552,0.559899,0.326166,0.294256,1.1084,3.191,0.1287,0.315404,0.337114,0.085451,0.525552,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,BTTS,12,BTTS Yes,Home or away,7162,2430,0.525552,0.736107,0.339291,0.386862,0.877,-4.757,-0.2162,0.328414,0.35034,0.261659,0.525552,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,BTTS_NO,HOME,BTTS No,Home win,7162,1724,0.474448,0.440101,0.240715,0.208805,1.1528,3.191,0.1287,0.230954,0.250754,0.0,0.440101,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,BTTS_NO,DRAW,BTTS No,Draw,7162,556,0.474448,0.263893,0.077632,0.125204,0.62,-4.757,-0.2162,0.071658,0.084058,0.0,0.263893,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,BTTS_NO,AWAY,BTTS No,Away win,7162,1118,0.474448,0.296007,0.156102,0.14044,1.1115,1.566,0.0687,0.14788,0.164692,0.0,0.296007,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,BTTS_NO,1X,BTTS No,Home or draw,7162,2280,0.474448,0.703993,0.318347,0.334009,0.9531,-1.566,-0.0687,0.307658,0.329231,0.178442,0.474448,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,BTTS_NO,X2,BTTS No,Draw or away,7162,1674,0.474448,0.559899,0.233734,0.265643,0.8799,-3.191,-0.1287,0.224076,0.243676,0.034348,0.474448,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,BTTS_NO,12,BTTS No,Home or away,7162,2842,0.474448,0.736107,0.396817,0.349245,1.1362,4.757,0.2162,0.385544,0.4082,0.210556,0.474448,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,1X,X2,Home or draw,Draw or away,7162,1890,0.703993,0.559899,0.263893,0.394165,0.6695,-13.027,-0.5749,0.253814,0.274225,0.263893,0.559899,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,1X,12,Home or draw,Home or away,7162,3152,0.703993,0.736107,0.440101,0.518215,0.8493,-7.811,-0.3882,0.428639,0.451626,0.440101,0.703993,True,False,VALIDATION_CANDIDATE,1.0.0
season=2023,ALL,ALL,X2,12,Draw or away,Home or away,7162,2120,0.559899,0.736107,0.296007,0.412146,0.7182,-11.614,-0.5308,0.285546,0.306686,0.296007,0.559899,True,False,VALIDATION_CANDIDATE,1.0.0
season=2024,ALL,ALL,O15,U25,Over 1.5,Under 2.5,7030,1665,0.732717,0.504125,0.236842,0.369381,0.6412,-13.254,-0.599,0.227049,0.246923,0.236842,0.504125,True,False,VALIDATION_CANDIDATE,1.0.0
season=2024,ALL,ALL,O15,U35,Over 1.5,Under 3.5,7030,3260,0.732717,0.73101,0.463727,0.535623,0.8658,-7.19,-0.3664,0.452092,0.475401,0.463727,0.73101,True,False,VALIDATION_CANDIDATE,1.0.0
season=2024,ALL,ALL,O15,BTTS_NO,Over 1.5,BTTS No,7030,1431,0.732717,0.470839,0.203556,0.344992,0.59,-14.144,-0.6403,0.194307,0.213129,0.203556,0.470839,True,False,VALIDATION_CANDIDATE,1.0.0
season=2024,ALL,ALL,O15,HOME,Over 1.5,Home win,7030,2327,0.732717,0.438549,0.33101,0.321332,1.0301,0.968,0.0441,0.320104,0.3421,0.171266,0.438549,True,True,VALIDATION_CANDIDATE,1.0.0
season=2024,ALL,ALL,O15,DRAW,Over 1.5,Draw,7030,1306,0.732717,0.266145,0.185775,0.195009,0.9526,-0.923,-0.0472,0.176856,0.195038,0.0,0.266145,True,True,VALIDATION_CANDIDATE,1.0.0
season=2024,ALL,ALL,O15,AWAY,Over 1.5,Away win,7030,1518,0.732717,0.295306,0.215932,0.216376,0.9979,-0.044,-0.0022,0.20647,0.225704,0.028023,0.295306,True,True,VALIDATION_CANDIDATE,1.0.0
season=2024,ALL,ALL,O15,1X,Over 1.5,Home or draw,7030,3633,0.732717,0.704694,0.516785,0.516341,1.0009,0.044,0.0022,0.505098,0.528454,0.437411,0.704694,True,True,VALIDATION_CANDIDATE,1.0.0
season=2024,ALL,ALL,O15,X2,Over 1.5,Draw or away,7030,2824,0.732717,0.561451,0.401707,0.411385,0.9765,-0.968,-0.0441,0.390304,0.413218,0.294168,0.561451,True,True,VALIDATION_CANDIDATE,1.0.0
