policy,target,month,adopted,val_champ,val_cand,next_month_live,next_month_challenger
not_worse_tol000,over25,2025-09,True,0.66643,0.65392,0.67889,0.67889
must_improve_tol000,over25,2025-09,True,0.66643,0.65392,0.67889,0.67889
must_improve_tol002,over25,2025-09,True,0.66643,0.65392,0.67889,0.67889
v9_rule_6m_window,over25,2025-09,True,0.65238,0.65272,0.67889,0.67889
two_window_tol005,over25,2025-09,False,0.66643,0.65392,0.67772,0.67889
always_promote,over25,2025-10,True,0.6652,0.65821,0.67146,0.67146
never_promote,over25,2025-10,False,0.68513,0.65821,0.67825,0.67146
v9_current_tol005,over25,2025-10,True,0.6652,0.65821,0.67146,0.67146
not_worse_tol000,over25,2025-10,True,0.6652,0.65821,0.67146,0.67146
must_improve_tol000,over25,2025-10,True,0.6652,0.65821,0.67146,0.67146
must_improve_tol002,over25,2025-10,True,0.6652,0.65821,0.67146,0.67146
v9_rule_6m_window,over25,2025-10,True,0.65802,0.65629,0.67146,0.67146
two_window_tol005,over25,2025-10,False,0.67417,0.65821,0.67204,0.67146
always_promote,over25,2025-11,True,0.66279,0.65564,0.67632,0.67632
never_promote,over25,2025-11,False,0.68223,0.65564,0.68648,0.67632
v9_current_tol005,over25,2025-11,True,0.66279,0.65564,0.67632,0.67632
not_worse_tol000,over25,2025-11,True,0.66279,0.65564,0.67632,0.67632
must_improve_tol000,over25,2025-11,True,0.66279,0.65564,0.67632,0.67632
must_improve_tol002,over25,2025-11,True,0.66279,0.65564,0.67632,0.67632
v9_rule_6m_window,over25,2025-11,True,0.65993,0.65465,0.67632,0.67632
two_window_tol005,over25,2025-11,False,0.67683,0.65564,0.67766,0.67632
always_promote,over25,2025-12,True,0.66277,0.6533,0.68237,0.68237
never_promote,over25,2025-12,False,0.68469,0.6533,0.68897,0.68237
v9_current_tol005,over25,2025-12,True,0.66277,0.6533,0.68237,0.68237
not_worse_tol000,over25,2025-12,True,0.66277,0.6533,0.68237,0.68237
must_improve_tol000,over25,2025-12,True,0.66277,0.6533,0.68237,0.68237
must_improve_tol002,over25,2025-12,True,0.66277,0.6533,0.68237,0.68237
v9_rule_6m_window,over25,2025-12,True,0.65935,0.65217,0.68237,0.68237
two_window_tol005,over25,2025-12,True,0.67582,0.6533,0.68237,0.68237
always_promote,over25,2026-01,True,0.65946,0.65738,0.6769,0.6769
never_promote,over25,2026-01,False,0.68413,0.65738,0.68998,0.6769
v9_current_tol005,over25,2026-01,True,0.65946,0.65738,0.6769,0.6769
not_worse_tol000,over25,2026-01,True,0.65946,0.65738,0.6769,0.6769
must_improve_tol000,over25,2026-01,True,0.65946,0.65738,0.6769,0.6769
must_improve_tol002,over25,2026-01,True,0.65946,0.65738,0.6769,0.6769
v9_rule_6m_window,over25,2026-01,True,0.65687,0.65839,0.6769,0.6769
two_window_tol005,over25,2026-01,False,0.65946,0.65738,0.67845,0.6769
always_promote,over25,2026-02,True,0.66561,0.65542,0.67416,0.67416
never_promote,over25,2026-02,False,0.6883,0.65542,0.68561,0.67416
v9_current_tol005,over25,2026-02,True,0.66561,0.65542,0.67416,0.67416
not_worse_tol000,over25,2026-02,True,0.66561,0.65542,0.67416,0.67416
must_improve_tol000,over25,2026-02,True,0.66561,0.65542,0.67416,0.67416
must_improve_tol002,over25,2026-02,True,0.66561,0.65542,0.67416,0.67416
v9_rule_6m_window,over25,2026-02,True,0.66106,0.65466,0.67416,0.67416
two_window_tol005,over25,2026-02,True,0.6699,0.65542,0.67416,0.67416
always_promote,over25,2026-03,True,0.66261,0.62392,0.67328,0.67328
never_promote,over25,2026-03,False,0.6879,0.62392,0.68758,0.67328
v9_current_tol005,over25,2026-03,True,0.66261,0.62392,0.67328,0.67328
not_worse_tol000,over25,2026-03,True,0.66261,0.62392,0.67328,0.67328
must_improve_tol000,over25,2026-03,True,0.66261,0.62392,0.67328,0.67328
must_improve_tol002,over25,2026-03,True,0.66261,0.62392,0.67328,0.67328
v9_rule_6m_window,over25,2026-03,True,0.65874,0.63058,0.67328,0.67328
two_window_tol005,over25,2026-03,True,0.66261,0.62392,0.67328,0.67328
always_promote,over25,2026-04,True,0.63941,0.63636,0.67758,0.67758
never_promote,over25,2026-04,False,0.68752,0.63636,0.68418,0.67758
v9_current_tol005,over25,2026-04,True,0.63941,0.63636,0.67758,0.67758
not_worse_tol000,over25,2026-04,True,0.63941,0.63636,0.67758,0.67758
must_improve_tol000,over25,2026-04,True,0.63941,0.63636,0.67758,0.67758
must_improve_tol002,over25,2026-04,True,0.63941,0.63636,0.67758,0.67758
v9_rule_6m_window,over25,2026-04,True,0.63747,0.64126,0.67758,0.67758
two_window_tol005,over25,2026-04,False,0.63941,0.63636,0.6791,0.67758
always_promote,over25,2026-05,True,0.65172,0.64465,0.66327,0.66327
never_promote,over25,2026-05,False,0.68567,0.64465,0.67606,0.66327
v9_current_tol005,over25,2026-05,True,0.65172,0.64465,0.66327,0.66327
not_worse_tol000,over25,2026-05,True,0.65172,0.64465,0.66327,0.66327
must_improve_tol000,over25,2026-05,True,0.65172,0.64465,0.66327,0.66327
must_improve_tol002,over25,2026-05,True,0.65172,0.64465,0.66327,0.66327
v9_rule_6m_window,over25,2026-05,True,0.64922,0.64766,0.66327,0.66327
two_window_tol005,over25,2026-05,False,0.65782,0.64465,0.66752,0.66327
always_promote,over25,2026-06,True,0.65031,0.64786,0.67579,0.67579
never_promote,over25,2026-06,False,0.68288,0.64786,0.70275,0.67579
v9_current_tol005,over25,2026-06,True,0.65031,0.64786,0.67579,0.67579
not_worse_tol000,over25,2026-06,True,0.65031,0.64786,0.67579,0.67579
must_improve_tol000,over25,2026-06,True,0.65031,0.64786,0.67579,0.67579
must_improve_tol002,over25,2026-06,True,0.65031,0.64786,0.67579,0.67579
v9_rule_6m_window,over25,2026-06,True,0.64964,0.65001,0.67579,0.67579
two_window_tol005,over25,2026-06,False,0.67389,0.64786,0.68966,0.67579
always_promote,over25,2026-07,True,0.64856,0.64807,0.67332,0.67332
never_promote,over25,2026-07,False,0.68141,0.64807,0.69009,0.67332
v9_current_tol005,over25,2026-07,True,0.64856,0.64807,0.67332,0.67332
not_worse_tol000,over25,2026-07,True,0.64856,0.64807,0.67332,0.67332
must_improve_tol000,over25,2026-07,True,0.64856,0.64807,0.67332,0.67332
must_improve_tol002,over25,2026-07,False,0.64856,0.64807,0.67578,0.67332
v9_rule_6m_window,over25,2026-07,True,0.64907,0.65008,0.67332,0.67332
two_window_tol005,over25,2026-07,False,0.67465,0.64807,0.67668,0.67332
always_promote,over25,2026-08,True,0.64846,0.64076,0.65524,0.65524
never_promote,over25,2026-08,False,0.68098,0.64076,0.6753,0.65524
v9_current_tol005,over25,2026-08,True,0.64846,0.64076,0.65524,0.65524
not_worse_tol000,over25,2026-08,True,0.64846,0.64076,0.65524,0.65524
must_improve_tol000,over25,2026-08,True,0.64846,0.64076,0.65524,0.65524
must_improve_tol002,over25,2026-08,True,0.64803,0.64076,0.65524,0.65524
v9_rule_6m_window,over25,2026-08,True,0.65081,0.64771,0.65524,0.65524
two_window_tol005,over25,2026-08,True,0.67098,0.64076,0.65524,0.65524
always_promote,over25,2026-09,True,0.65325,0.62913,0.67854,0.67854
never_promote,over25,2026-09,False,0.67996,0.62913,0.68385,0.67854
v9_current_tol005,over25,2026-09,True,0.65325,0.62913,0.67854,0.67854
not_worse_tol000,over25,2026-09,True,0.65325,0.62913,0.67854,0.67854
must_improve_tol000,over25,2026-09,True,0.65325,0.62913,0.67854,0.67854
must_improve_tol002,over25,2026-09,True,0.65325,0.62913,0.67854,0.67854
v9_rule_6m_window,over25,2026-09,True,0.6493,0.63715,0.67854,0.67854
two_window_tol005,over25,2026-09,True,0.65325,0.62913,0.67854,0.67854
always_promote,over35,2022-08,True,,,0.59894,0.59894
never_promote,over35,2022-08,True,,,0.59894,0.59894
v9_current_tol005,over35,2022-08,True,,,0.59894,0.59894
not_worse_tol000,over35,2022-08,True,,,0.59894,0.59894
must_improve_tol000,over35,2022-08,True,,,0.59894,0.59894
must_improve_tol002,over35,2022-08,True,,,0.59894,0.59894
v9_rule_6m_window,over35,2022-08,True,,,0.59894,0.59894
two_window_tol005,over35,2022-08,True,,,0.59894,0.59894
always_promote,over35,2022-09,True,0.55319,0.53788,0.56246,0.56246
never_promote,over35,2022-09,False,0.55319,0.53788,0.56256,0.56246
v9_current_tol005,over35,2022-09,True,0.55319,0.53788,0.56246,0.56246
not_worse_tol000,over35,2022-09,True,0.55319,0.53788,0.56246,0.56246
must_improve_tol000,over35,2022-09,True,0.55319,0.53788,0.56246,0.56246
must_improve_tol002,over35,2022-09,True,0.55319,0.53788,0.56246,0.56246
v9_rule_6m_window,over35,2022-09,True,0.54317,0.54167,0.56246,0.56246
two_window_tol005,over35,2022-09,False,0.55319,0.53788,0.56256,0.56246
always_promote,over35,2022-10,True,0.54951,0.51409,0.58163,0.58163
never_promote,over35,2022-10,False,0.56403,0.51409,0.58328,0.58163
v9_current_tol005,over35,2022-10,True,0.54951,0.51409,0.58163,0.58163
not_worse_tol000,over35,2022-10,True,0.54951,0.51409,0.58163,0.58163
must_improve_tol000,over35,2022-10,True,0.54951,0.51409,0.58163,0.58163
must_improve_tol002,over35,2022-10,True,0.54951,0.51409,0.58163,0.58163
v9_rule_6m_window,over35,2022-10,True,0.54961,0.51726,0.58163,0.58163
two_window_tol005,over35,2022-10,True,0.56403,0.51409,0.58163,0.58163
always_promote,over35,2022-11,True,0.54421,0.53336,0.6125,0.6125
never_promote,over35,2022-11,False,0.58278,0.53336,0.61276,0.6125
v9_current_tol005,over35,2022-11,True,0.54421,0.53336,0.6125,0.6125
not_worse_tol000,over35,2022-11,True,0.54421,0.53336,0.6125,0.6125
must_improve_tol000,over35,2022-11,True,0.54421,0.53336,0.6125,0.6125
must_improve_tol002,over35,2022-11,True,0.54421,0.53336,0.6125,0.6125
v9_rule_6m_window,over35,2022-11,True,0.53054,0.53165,0.6125,0.6125
two_window_tol005,over35,2022-11,False,0.54421,0.53336,0.61432,0.6125
always_promote,over35,2022-12,True,0.54293,0.54174,0.5238,0.5238
never_promote,over35,2022-12,False,0.58227,0.54174,0.52839,0.5238
v9_current_tol005,over35,2022-12,True,0.54293,0.54174,0.5238,0.5238
not_worse_tol000,over35,2022-12,True,0.54293,0.54174,0.5238,0.5238
must_improve_tol000,over35,2022-12,True,0.54293,0.54174,0.5238,0.5238
must_improve_tol002,over35,2022-12,False,0.54293,0.54174,0.5261,0.5238
v9_rule_6m_window,over35,2022-12,True,0.53692,0.5386,0.5238,0.5238
two_window_tol005,over35,2022-12,False,0.56144,0.54174,0.53021,0.5238
always_promote,over35,2023-01,True,0.54673,0.52945,0.56728,0.56728
never_promote,over35,2023-01,False,0.5802,0.52945,0.5681,0.56728
v9_current_tol005,over35,2023-01,True,0.54673,0.52945,0.56728,0.56728
not_worse_tol000,over35,2023-01,True,0.54673,0.52945,0.56728,0.56728
must_improve_tol000,over35,2023-01,True,0.54673,0.52945,0.56728,0.56728
must_improve_tol002,over35,2023-01,True,0.5516,0.52945,0.56728,0.56728
v9_rule_6m_window,over35,2023-01,True,0.53994,0.52435,0.56728,0.56728
two_window_tol005,over35,2023-01,False,0.57997,0.52945,0.56981,0.56728
always_promote,over35,2023-02,True,0.54264,0.5277,0.52761,0.52761
never_promote,over35,2023-02,False,0.57323,0.5277,0.52991,0.52761
v9_current_tol005,over35,2023-02,True,0.54264,0.5277,0.52761,0.52761
not_worse_tol000,over35,2023-02,True,0.54264,0.5277,0.52761,0.52761
must_improve_tol000,over35,2023-02,True,0.54264,0.5277,0.52761,0.52761
must_improve_tol002,over35,2023-02,True,0.54264,0.5277,0.52761,0.52761
v9_rule_6m_window,over35,2023-02,True,0.53151,0.52647,0.52761,0.52761
two_window_tol005,over35,2023-02,True,0.57492,0.5277,0.52761,0.52761
always_promote,over35,2023-03,True,0.51639,0.4888,0.56141,0.56141
never_promote,over35,2023-03,False,0.5415,0.4888,0.564,0.56141
v9_current_tol005,over35,2023-03,True,0.51639,0.4888,0.56141,0.56141
not_worse_tol000,over35,2023-03,True,0.51639,0.4888,0.56141,0.56141
must_improve_tol000,over35,2023-03,True,0.51639,0.4888,0.56141,0.56141
must_improve_tol002,over35,2023-03,True,0.51639,0.4888,0.56141,0.56141
v9_rule_6m_window,over35,2023-03,True,0.52367,0.50282,0.56141,0.56141
two_window_tol005,over35,2023-03,True,0.51639,0.4888,0.56141,0.56141
always_promote,over35,2023-04,True,0.51864,0.52602,0.5739,0.5739
never_promote,over35,2023-04,False,0.55235,0.52602,0.57528,0.5739
v9_current_tol005,over35,2023-04,False,0.51864,0.52602,0.57627,0.5739
not_worse_tol000,over35,2023-04,False,0.51864,0.52602,0.57627,0.5739
must_improve_tol000,over35,2023-04,False,0.51864,0.52602,0.57627,0.5739
must_improve_tol002,over35,2023-04,False,0.51864,0.52602,0.57627,0.5739
v9_rule_6m_window,over35,2023-04,False,0.51612,0.53513,0.57627,0.5739
two_window_tol005,over35,2023-04,False,0.51864,0.52602,0.57627,0.5739
always_promote,over35,2023-05,True,0.54479,0.53464,0.59511,0.59511
never_promote,over35,2023-05,False,0.55971,0.53464,0.59615,0.59511
v9_current_tol005,over35,2023-05,True,0.54462,0.53464,0.59511,0.59511
not_worse_tol000,over35,2023-05,True,0.54462,0.53464,0.59511,0.59511
must_improve_tol000,over35,2023-05,True,0.54462,0.53464,0.59511,0.59511
must_improve_tol002,over35,2023-05,True,0.54462,0.53464,0.59511,0.59511
v9_rule_6m_window,over35,2023-05,True,0.53564,0.54001,0.59511,0.59511
two_window_tol005,over35,2023-05,False,0.54462,0.53464,0.59051,0.59511
always_promote,over35,2023-06,True,0.56049,0.53965,0.57147,0.57147
never_promote,over35,2023-06,False,0.57904,0.53965,0.58984,0.57147
v9_current_tol005,over35,2023-06,True,0.56049,0.53965,0.57147,0.57147
not_worse_tol000,over35,2023-06,True,0.56049,0.53965,0.57147,0.57147
must_improve_tol000,over35,2023-06,True,0.56049,0.53965,0.57147,0.57147
must_improve_tol002,over35,2023-06,True,0.56049,0.53965,0.57147,0.57147
v9_rule_6m_window,over35,2023-06,True,0.54564,0.52929,0.57147,0.57147
two_window_tol005,over35,2023-06,False,0.57703,0.53965,0.56637,0.57147
always_promote,over35,2023-07,True,0.54719,0.52262,0.56725,0.56725
never_promote,over35,2023-07,False,0.58503,0.52262,0.56861,0.56725
v9_current_tol005,over35,2023-07,True,0.54719,0.52262,0.56725,0.56725
not_worse_tol000,over35,2023-07,True,0.54719,0.52262,0.56725,0.56725
must_improve_tol000,over35,2023-07,True,0.54719,0.52262,0.56725,0.56725
must_improve_tol002,over35,2023-07,True,0.54719,0.52262,0.56725,0.56725
v9_rule_6m_window,over35,2023-07,True,0.53622,0.51897,0.56725,0.56725
two_window_tol005,over35,2023-07,True,0.57982,0.52262,0.56725,0.56725
always_promote,over35,2023-08,True,0.53308,0.54235,0.58028,0.58028
never_promote,over35,2023-08,False,0.58658,0.54235,0.58032,0.58028
v9_current_tol005,over35,2023-08,False,0.53308,0.54235,0.5856,0.58028
not_worse_tol000,over35,2023-08,False,0.53308,0.54235,0.5856,0.58028
must_improve_tol000,over35,2023-08,False,0.53308,0.54235,0.5856,0.58028
must_improve_tol002,over35,2023-08,False,0.53308,0.54235,0.5856,0.58028
v9_rule_6m_window,over35,2023-08,False,0.52317,0.5355,0.5856,0.58028
two_window_tol005,over35,2023-08,False,0.53308,0.54235,0.5856,0.58028
always_promote,over35,2023-09,True,0.55468,0.51997,0.60664,0.60664
never_promote,over35,2023-09,False,0.5789,0.51997,0.60887,0.60664
v9_current_tol005,over35,2023-09,True,0.56012,0.51997,0.60664,0.60664
not_worse_tol000,over35,2023-09,True,0.56012,0.51997,0.60664,0.60664
must_improve_tol000,over35,2023-09,True,0.56012,0.51997,0.60664,0.60664
must_improve_tol002,over35,2023-09,True,0.56012,0.51997,0.60664,0.60664
v9_rule_6m_window,over35,2023-09,True,0.54057,0.52802,0.60664,0.60664
two_window_tol005,over35,2023-09,False,0.56012,0.51997,0.60893,0.60664
always_promote,over35,2023-10,True,0.55782,0.55358,0.59439,0.59439
never_promote,over35,2023-10,False,0.5899,0.55358,0.60481,0.59439
v9_current_tol005,over35,2023-10,True,0.55782,0.55358,0.59439,0.59439
not_worse_tol000,over35,2023-10,True,0.55782,0.55358,0.59439,0.59439
must_improve_tol000,over35,2023-10,True,0.55782,0.55358,0.59439,0.59439
must_improve_tol002,over35,2023-10,True,0.55782,0.55358,0.59439,0.59439
v9_rule_6m_window,over35,2023-10,False,0.54537,0.5509,0.5965,0.59439
two_window_tol005,over35,2023-10,False,0.59158,0.55358,0.59663,0.59439
always_promote,over35,2023-11,True,0.57125,0.53958,0.59941,0.59941
never_promote,over35,2023-11,False,0.5987,0.53958,0.60552,0.59941
v9_current_tol005,over35,2023-11,True,0.57125,0.53958,0.59941,0.59941
not_worse_tol000,over35,2023-11,True,0.57125,0.53958,0.59941,0.59941
must_improve_tol000,over35,2023-11,True,0.57125,0.53958,0.59941,0.59941
must_improve_tol002,over35,2023-11,True,0.57125,0.53958,0.59941,0.59941
v9_rule_6m_window,over35,2023-11,True,0.55927,0.53524,0.59941,0.59941
two_window_tol005,over35,2023-11,True,0.5976,0.53958,0.59941,0.59941
always_promote,over35,2023-12,True,0.55993,0.55605,0.5831,0.5831
never_promote,over35,2023-12,False,0.60652,0.55605,0.58551,0.5831
v9_current_tol005,over35,2023-12,True,0.55993,0.55605,0.5831,0.5831
not_worse_tol000,over35,2023-12,True,0.55993,0.55605,0.5831,0.5831
must_improve_tol000,over35,2023-12,True,0.55993,0.55605,0.5831,0.5831
must_improve_tol002,over35,2023-12,True,0.55993,0.55605,0.5831,0.5831
v9_rule_6m_window,over35,2023-12,True,0.54412,0.54615,0.5831,0.5831
two_window_tol005,over35,2023-12,False,0.55993,0.55605,0.58587,0.5831
always_promote,over35,2024-01,True,0.56026,0.53862,0.60581,0.60581
never_promote,over35,2024-01,False,0.59949,0.53862,0.61221,0.60581
v9_current_tol005,over35,2024-01,True,0.56026,0.53862,0.60581,0.60581
not_worse_tol000,over35,2024-01,True,0.56026,0.53862,0.60581,0.60581
must_improve_tol000,over35,2024-01,True,0.56026,0.53862,0.60581,0.60581
must_improve_tol002,over35,2024-01,True,0.56026,0.53862,0.60581,0.60581
v9_rule_6m_window,over35,2024-01,True,0.55388,0.53713,0.60581,0.60581
two_window_tol005,over35,2024-01,True,0.57083,0.53862,0.60581,0.60581
always_promote,over35,2024-02,True,0.55631,0.56317,0.58148,0.58148
never_promote,over35,2024-02,False,0.60023,0.56317,0.58368,0.58148
v9_current_tol005,over35,2024-02,False,0.55631,0.56317,0.582,0.58148
not_worse_tol000,over35,2024-02,False,0.55631,0.56317,0.582,0.58148
must_improve_tol000,over35,2024-02,False,0.55631,0.56317,0.582,0.58148
must_improve_tol002,over35,2024-02,False,0.55631,0.56317,0.582,0.58148
v9_rule_6m_window,over35,2024-02,False,0.5467,0.56193,0.582,0.58148
two_window_tol005,over35,2024-02,False,0.55631,0.56317,0.582,0.58148
always_promote,over35,2024-03,True,0.56914,0.55651,0.58498,0.58498
never_promote,over35,2024-03,False,0.59159,0.55651,0.59383,0.58498
v9_current_tol005,over35,2024-03,True,0.57155,0.55651,0.58498,0.58498
not_worse_tol000,over35,2024-03,True,0.57155,0.55651,0.58498,0.58498
must_improve_tol000,over35,2024-03,True,0.57155,0.55651,0.58498,0.58498
must_improve_tol002,over35,2024-03,True,0.57155,0.55651,0.58498,0.58498
v9_rule_6m_window,over35,2024-03,False,0.55591,0.56165,0.5814,0.58498
two_window_tol005,over35,2024-03,False,0.57155,0.55651,0.5814,0.58498
always_promote,over35,2024-04,True,0.5696,0.54734,0.59736,0.59736
never_promote,over35,2024-04,False,0.59436,0.54734,0.60985,0.59736
v9_current_tol005,over35,2024-04,True,0.5696,0.54734,0.59736,0.59736
not_worse_tol000,over35,2024-04,True,0.5696,0.54734,0.59736,0.59736
must_improve_tol000,over35,2024-04,True,0.5696,0.54734,0.59736,0.59736
must_improve_tol002,over35,2024-04,True,0.5696,0.54734,0.59736,0.59736
v9_rule_6m_window,over35,2024-04,True,0.56221,0.5489,0.59736,0.59736
two_window_tol005,over35,2024-04,False,0.5872,0.54734,0.59798,0.59736
always_promote,over35,2024-05,True,0.56533,0.538,0.61832,0.61832
never_promote,over35,2024-05,False,0.59746,0.538,0.6291,0.61832
v9_current_tol005,over35,2024-05,True,0.56533,0.538,0.61832,0.61832
not_worse_tol000,over35,2024-05,True,0.56533,0.538,0.61832,0.61832
must_improve_tol000,over35,2024-05,True,0.56533,0.538,0.61832,0.61832
must_improve_tol002,over35,2024-05,True,0.56533,0.538,0.61832,0.61832
v9_rule_6m_window,over35,2024-05,True,0.56021,0.5395,0.61832,0.61832
two_window_tol005,over35,2024-05,True,0.58827,0.538,0.61832,0.61832
always_promote,over35,2024-06,True,0.56317,0.55922,0.56099,0.56099
never_promote,over35,2024-06,False,0.61038,0.55922,0.57912,0.56099
v9_current_tol005,over35,2024-06,True,0.56317,0.55922,0.56099,0.56099
not_worse_tol000,over35,2024-06,True,0.56317,0.55922,0.56099,0.56099
must_improve_tol000,over35,2024-06,True,0.56317,0.55922,0.56099,0.56099
must_improve_tol002,over35,2024-06,True,0.56317,0.55922,0.56099,0.56099
v9_rule_6m_window,over35,2024-06,True,0.55232,0.55442,0.56099,0.56099
two_window_tol005,over35,2024-06,False,0.56317,0.55922,0.55479,0.56099
always_promote,over35,2024-07,True,0.56418,0.56345,0.57005,0.57005
never_promote,over35,2024-07,False,0.61178,0.56345,0.58277,0.57005
v9_current_tol005,over35,2024-07,True,0.56418,0.56345,0.57005,0.57005
not_worse_tol000,over35,2024-07,True,0.56418,0.56345,0.57005,0.57005
must_improve_tol000,over35,2024-07,True,0.56418,0.56345,0.57005,0.57005
must_improve_tol002,over35,2024-07,False,0.56418,0.56345,0.57043,0.57005
v9_rule_6m_window,over35,2024-07,True,0.55613,0.55939,0.57005,0.57005
two_window_tol005,over35,2024-07,False,0.57234,0.56345,0.56999,0.57005
always_promote,over35,2024-08,True,0.56339,0.5529,0.5846,0.5846
never_promote,over35,2024-08,False,0.60528,0.5529,0.58916,0.5846
v9_current_tol005,over35,2024-08,True,0.56339,0.5529,0.5846,0.5846
not_worse_tol000,over35,2024-08,True,0.56339,0.5529,0.5846,0.5846
must_improve_tol000,over35,2024-08,True,0.56339,0.5529,0.5846,0.5846
must_improve_tol002,over35,2024-08,True,0.57066,0.5529,0.5846,0.5846
v9_rule_6m_window,over35,2024-08,True,0.5597,0.55323,0.5846,0.5846
two_window_tol005,over35,2024-08,False,0.5909,0.5529,0.58216,0.5846
always_promote,over35,2024-09,True,0.55626,0.53499,0.58608,0.58608
never_promote,over35,2024-09,False,0.5853,0.53499,0.59233,0.58608
v9_current_tol005,over35,2024-09,True,0.55626,0.53499,0.58608,0.58608
not_worse_tol000,over35,2024-09,True,0.55626,0.53499,0.58608,0.58608
must_improve_tol000,over35,2024-09,True,0.55626,0.53499,0.58608,0.58608
must_improve_tol002,over35,2024-09,True,0.55626,0.53499,0.58608,0.58608
v9_rule_6m_window,over35,2024-09,True,0.56035,0.55234,0.58608,0.58608
two_window_tol005,over35,2024-09,True,0.573,0.53499,0.58608,0.58608
always_promote,over35,2024-10,True,0.55946,0.54521,0.55624,0.55624
never_promote,over35,2024-10,False,0.58923,0.54521,0.56497,0.55624
v9_current_tol005,over35,2024-10,True,0.55946,0.54521,0.55624,0.55624
not_worse_tol000,over35,2024-10,True,0.55946,0.54521,0.55624,0.55624
must_improve_tol000,over35,2024-10,True,0.55946,0.54521,0.55624,0.55624
must_improve_tol002,over35,2024-10,True,0.55946,0.54521,0.55624,0.55624
v9_rule_6m_window,over35,2024-10,True,0.5593,0.55243,0.55624,0.55624
two_window_tol005,over35,2024-10,True,0.55946,0.54521,0.55624,0.55624
always_promote,over35,2024-11,True,0.55127,0.53565,0.53867,0.53867
never_promote,over35,2024-11,False,0.58239,0.53565,0.54785,0.53867
v9_current_tol005,over35,2024-11,True,0.55127,0.53565,0.53867,0.53867
not_worse_tol000,over35,2024-11,True,0.55127,0.53565,0.53867,0.53867
must_improve_tol000,over35,2024-11,True,0.55127,0.53565,0.53867,0.53867
must_improve_tol002,over35,2024-11,True,0.55127,0.53565,0.53867,0.53867
v9_rule_6m_window,over35,2024-11,True,0.55123,0.53856,0.53867,0.53867
two_window_tol005,over35,2024-11,True,0.55127,0.53565,0.53867,0.53867
always_promote,over35,2024-12,True,0.53509,0.52601,0.56798,0.56798
never_promote,over35,2024-12,False,0.5695,0.52601,0.57477,0.56798
v9_current_tol005,over35,2024-12,True,0.53509,0.52601,0.56798,0.56798
not_worse_tol000,over35,2024-12,True,0.53509,0.52601,0.56798,0.56798
must_improve_tol000,over35,2024-12,True,0.53509,0.52601,0.56798,0.56798
must_improve_tol002,over35,2024-12,True,0.53509,0.52601,0.56798,0.56798
v9_rule_6m_window,over35,2024-12,True,0.53281,0.52883,0.56798,0.56798
two_window_tol005,over35,2024-12,True,0.53509,0.52601,0.56798,0.56798
always_promote,over35,2025-01,True,0.53,0.49819,0.56451,0.56451
never_promote,over35,2025-01,False,0.56195,0.49819,0.55682,0.56451
v9_current_tol005,over35,2025-01,True,0.53,0.49819,0.56451,0.56451
not_worse_tol000,over35,2025-01,True,0.53,0.49819,0.56451,0.56451
must_improve_tol000,over35,2025-01,True,0.53,0.49819,0.56451,0.56451
must_improve_tol002,over35,2025-01,True,0.53,0.49819,0.56451,0.56451
v9_rule_6m_window,over35,2025-01,True,0.53679,0.51024,0.56451,0.56451
two_window_tol005,over35,2025-01,True,0.53,0.49819,0.56451,0.56451
always_promote,over35,2025-02,True,0.51512,0.5054,0.5431,0.5431
never_promote,over35,2025-02,False,0.55925,0.5054,0.54672,0.5431
v9_current_tol005,over35,2025-02,True,0.51512,0.5054,0.5431,0.5431
not_worse_tol000,over35,2025-02,True,0.51512,0.5054,0.5431,0.5431
must_improve_tol000,over35,2025-02,True,0.51512,0.5054,0.5431,0.5431
must_improve_tol002,over35,2025-02,True,0.51512,0.5054,0.5431,0.5431
v9_rule_6m_window,over35,2025-02,True,0.51625,0.51766,0.5431,0.5431
two_window_tol005,over35,2025-02,False,0.51512,0.5054,0.54217,0.5431
always_promote,over35,2025-03,True,0.52531,0.5076,0.53819,0.53819
never_promote,over35,2025-03,False,0.55901,0.5076,0.54555,0.53819
v9_current_tol005,over35,2025-03,True,0.52531,0.5076,0.53819,0.53819
not_worse_tol000,over35,2025-03,True,0.52531,0.5076,0.53819,0.53819
must_improve_tol000,over35,2025-03,True,0.52531,0.5076,0.53819,0.53819
must_improve_tol002,over35,2025-03,True,0.52531,0.5076,0.53819,0.53819
v9_rule_6m_window,over35,2025-03,True,0.51844,0.51112,0.53819,0.53819
two_window_tol005,over35,2025-03,False,0.53607,0.5076,0.53826,0.53819
always_promote,over35,2025-04,True,0.51612,0.5151,0.58284,0.58284
never_promote,over35,2025-04,False,0.54884,0.5151,0.59673,0.58284
v9_current_tol005,over35,2025-04,True,0.51612,0.5151,0.58284,0.58284
not_worse_tol000,over35,2025-04,True,0.51612,0.5151,0.58284,0.58284
must_improve_tol000,over35,2025-04,True,0.51612,0.5151,0.58284,0.58284
must_improve_tol002,over35,2025-04,False,0.51612,0.5151,0.58538,0.58284
v9_rule_6m_window,over35,2025-04,False,0.51119,0.52026,0.58538,0.58284
two_window_tol005,over35,2025-04,False,0.54634,0.5151,0.58354,0.58284
always_promote,over35,2025-05,True,0.53842,0.5316,0.6064,0.6064
never_promote,over35,2025-05,False,0.56557,0.5316,0.61513,0.6064
v9_current_tol005,over35,2025-05,True,0.53842,0.5316,0.6064,0.6064
